Time,XVehicleVelocity,YVehicleVelocity,ZVehicleVelocity,XVehicleAcceleration,YVehicleAcceleration,ZVehicleAcceleration,RollEulerAnglesVelocity,PitchEulerAnglesVelocity,YawEulerAnglesVelocity,RollEulerAnglesAcceleration,PitchEulerAnglesAcceleration,YawEulerAnglesAcceleration,RollAngle,PitchAngle,YawAngle,HMDRollAngle,HMDPitchAngle,HMDYawAngle,RollEulerAngle,PitchEulerAngle,YawEulerAngle,DizzinessRange,,어지러움 횟수
10/07/2018 14:43:10.152 PM,1.121135621,0.109418525,-0.137985923,0.011498827,0.001257684,0.002874707,0,0.000103331,-0.001147623,0,1.07E-06,7.32E-07,-0.041192928,-9.365570105,136.5839773,-4.868713379,-21.70080566,-2.934082031,1.36,-6.61,-20.43,0,,
10/07/2018 14:43:10.263 PM,1.051247563,0.106408413,-0.105395,0.016214615,0.001857925,0,0,7.86E-05,-0.001129513,0,0,-1.38E-05,-0.041192928,-9.51974491,134.6532903,-4.452087402,-21.59036255,-3.116607666,1.12,-6.61,-20.44,0,,
10/07/2018 14:43:10.375 PM,1.020143923,0.106712424,-0.0751685,-0.026845893,-0.002349016,0.005369179,0,5.35E-05,-0.001067129,0,-4.53E-06,2.91E-05,-0.041192928,-9.635284462,132.7624746,-4.014434814,-21.36572266,-3.310058594,0.92,-6.61,-20.44,0,,
10/07/2018 14:43:10.487 PM,1.056019961,0.113460908,-0.054434019,0.013608505,0.001701063,0,0,3.17E-05,-0.001060338,0,-1.07E-06,-1.35E-05,-0.041192928,-9.711364784,130.9257779,-3.589538574,-21.02270508,-3.565246582,0.74,-6.61,-20.44,0,,
10/07/2018 14:43:10.598 PM,1.072257083,0.117744686,-0.027145749,0.019002024,0.002035931,0.00542915,0,1.07E-05,-0.001024784,0,-2.66E-07,1.50E-05,-0.041192928,-9.749176064,129.1423421,-3.293731689,-20.57046509,-3.694488525,0.6,-6.61,-20.46,0,,
10/07/2018 14:43:10.710 PM,1.057398298,0.118342542,-0.005464591,-0.032787544,-0.003073832,0.002732295,0,-1.23E-05,-0.000988765,0,-3.46E-06,2.90E-05,-0.041192928,-9.749496498,127.4134832,-3.047943115,-19.90411377,-3.633850098,0.47,-6.61,-20.45,0,,
10/07/2018 14:43:10.822 PM,1.032867948,0.117185546,0.019076717,-0.027252452,-0.003065901,0.002725245,0,-3.36E-05,-0.0009369,0,-1.60E-06,1.50E-05,-0.041192928,-9.712509193,125.7401853,-2.784088135,-19.03598022,-3.615722656,0.35,-6.61,-20.45,0,,
10/07/2018 14:43:10.934 PM,1.140545504,0.130510182,0.045394846,0.028371779,0.003191825,0.002837178,0,-5.51E-05,-0.000942027,0,-4.53E-06,-1.11E-05,-0.041192928,-9.63958744,124.127976,-2.595733643,-17.69458008,-3.589660645,0.26,-6.61,-20.45,0,,
10/07/2018 14:43:11.046 PM,1.014735435,0.116969009,0.061580251,-0.064257653,-0.007530194,-0.002677402,0,-7.24E-05,-0.000863996,0,2.40E-06,5.40E-05,-0.041192928,-9.530868568,122.5681119,-2.96585083,-16.64569092,-3.435180664,0.17,-6.61,-20.46,0,,
10/07/2018 14:43:11.157 PM,1.040252525,0.120504831,0.085573472,-0.010696684,-0.001002814,0.002674171,-0.001163528,-9.37E-05,-0.000841093,1.21E-05,-2.40E-06,1.46E-05,-1.853103168,-9.388549842,121.0697026,-3.266265869,-16.1555481,-3.053161621,0.08,-6.61,-20.45,0,,
10/07/2018 14:43:11.268 PM,1.051835008,0.121524019,0.104359609,-0.041194583,-0.005149323,-0.005492611,-0.00114269,-0.000108923,-0.000804807,4.72E-05,4.53E-06,2.57E-05,-3.866311685,-9.211853064,119.6264195,-4.175628662,-16.08773804,-2.296112061,-0.27,-6.6,-20.42,0,,
10/07/2018 14:43:11.380 PM,1.103123963,0.126949562,0.13059654,0.013893249,0.001389325,0,-0.00118069,-0.000132625,-0.000806405,-1.31E-05,-3.73E-06,-2.59E-05,-5.872808599,-9.00384525,118.2466626,-5.447387695,-15.52941895,-0.201538086,-0.85,-6.59,-20.42,0,,
10/07/2018 14:43:11.493 PM,1.025479204,0.117530571,0.143833447,-0.015981494,-0.001664739,0,-0.001145118,-0.000146208,-0.000730305,1.69E-05,1.86E-06,2.48E-05,-7.882878573,-8.763565098,116.9170651,-5.094604492,-14.56231689,1.490879655,-1.69,-6.58,-20.46,0,,
10/07/2018 14:43:11.604 PM,1.035888213,0.116991761,0.163561297,0.064905276,0.006815054,0.012981055,-0.001180833,-0.00016698,-0.000721517,-7.14E-05,-7.99E-06,-2.87E-05,-9.88959364,-8.493026767,115.6483044,-4.315307617,-13.8223877,1.801817417,-2.79,-6.56,-20.42,0,,
10/07/2018 14:43:11.716 PM,1.210428115,0.135153139,0.209444865,0.136003159,0.015130351,0.021760505,-0.001315385,-0.000208259,-0.000781371,-0.000147398,-2.56E-05,-9.73E-05,-11.9045177,-8.192001375,114.432404,-2.125579834,-13.043396,1.02102828,-3.76,-6.54,-20.45,0,,
10/07/2018 14:43:11.827 PM,1.060497468,0.116207109,0.203835877,-0.079881627,-0.008780093,-0.013772694,-0.001135297,-0.000195476,-0.000632301,8.35E-05,1.09E-05,5.61E-05,-13.92346006,-7.86090091,113.2675786,-0.844238281,-12.22705078,0.665986061,-4.55,-6.53,-20.48,0,,
10/07/2018 14:43:11.939 PM,0.997692885,0.106964189,0.207213138,-0.015349121,-0.001758753,-0.002558187,-0.001146083,-0.000213852,-0.000611129,1.72E-05,-7.99E-07,4.33E-06,-15.9286924,-7.503982573,112.1659588,-0.881866455,-11.17919922,1.486975312,-5.2,-6.51,-20.44,0,,
10/07/2018 14:43:12.050 PM,1.116572112,0.116599644,0.25060222,0.008353407,0.000522088,0.002784469,-0.001174154,-0.000233559,-0.000606668,-6.72E-06,-2.93E-06,-3.18E-05,-17.93625505,-7.119186429,111.1183438,-2.290496826,-10.06915283,3.148273945,-5.72,-6.5,-20.45,0,,
10/07/2018 14:43:12.163 PM,1.071421269,0.108603774,0.255618272,-0.04894818,-0.005268728,-0.010877373,-0.001151318,-0.000244478,-0.000557466,5.31E-05,9.85E-06,2.20E-05,-19.95225056,-6.706283596,110.1161503,-3.927368164,-9.929870605,5.409528732,-6.17,-6.49,-20.46,0,,
10/07/2018 14:43:12.275 PM,1.073497236,0.104928301,0.271737395,0.008071408,0.000504463,0.002690469,-0.001162886,-0.00026099,-0.000537692,-1.04E-05,-3.99E-06,-1.18E-05,-21.95891913,-6.269393946,109.17207,-4.765777588,-10.39178467,7.386855602,-6.54,-6.47,-20.45,0,,
10/07/2018 14:43:12.386 PM,1.090997003,0.102280969,0.29038975,0,-0.000848101,0,-0.001166306,-0.000275903,-0.000502006,2.39E-06,5.33E-07,1.30E-05,-23.96653328,-5.807235741,108.2786183,-4.929229736,-11.86398315,8.717102051,-6.85,-6.4,-20.45,0,,
10/07/2018 14:43:12.497 PM,1.094298791,0.098369743,0.308719055,-0.049615562,-0.004651459,-0.011025681,-0.001150619,-0.000287888,-0.000454735,5.04E-05,9.05E-06,4.13E-05,-25.97995673,-5.319305441,107.4327282,-3.970916748,-12.67996216,9.148505211,-7.1,-6.27,-20.45,0,,
10/07/2018 14:43:12.609 PM,1.081137098,0.09198606,0.319114258,-0.041264775,-0.003954541,-0.008252955,-0.001132409,-0.000295877,-0.000428636,4.48E-05,8.79E-06,2.48E-05,-27.99388229,-4.806930561,106.6362538,-2.973205566,-13.8770752,8.563924789,-7.32,-6.07,-20.45,0,,
10/07/2018 14:43:12.721 PM,1.160254747,0.093013296,0.355517488,0.060630889,0.004478418,0.022047596,-0.001210756,-0.000329699,-0.000442684,-6.46E-05,-1.94E-05,-1.92E-05,-29.99868119,-4.273590105,105.8909344,-2.581054688,-13.55703735,7.910254955,-7.5,-5.85,-20.46,0,,
10/07/2018 14:43:12.833 PM,1.129966863,0.084403013,0.358282176,-0.00826805,-0.001550259,-0.002756017,0,-0.000332895,-0.000401472,0,2.13E-06,5.33E-07,-30.20679486,-3.715255752,105.1909451,-2.540985107,-13.26330566,8.134762764,-7.64,-5.57,-20.46,0,,
10/07/2018 14:43:12.946 PM,1.054521816,0.072992682,0.345355895,-0.036908264,-0.003130612,-0.013181523,0,-0.000337156,-0.000372843,0,8.79E-06,5.99E-07,-30.20679486,-3.134628308,104.5367092,-2.746856689,-12.71560669,8.348489761,-7.76,-5.25,-20.46,0,,
10/07/2018 14:43:13.067 PM,1.141182479,0.071671826,0.389672066,-0.005566744,-0.000695843,0,0,-0.000357929,-0.000340086,0,-5.33E-07,-6.72E-06,-30.20679486,-2.470275889,103.8679623,-3.29486084,-12.08468628,9.011685371,-7.86,-4.89,-20.47,0,,
10/07/2018 14:43:13.179 PM,1.12123845,0.063257218,0.392842669,0.043649185,0.001875551,0.016368445,0,-0.000369913,-0.000308461,0,-1.57E-05,-2.46E-06,-30.20679486,-1.845703132,103.307053,-4.248840332,-11.46606445,10.13864708,-7.95,-4.51,-20.48,0,,
10/07/2018 14:43:13.290 PM,1.136445672,0.056444841,0.40901064,-0.016470227,-0.001544084,-0.002745038,0,-0.00038243,-0.000286157,0,4.53E-06,2.32E-05,-30.20679486,-1.198699956,102.7896656,-4.978149414,-10.52203369,11.07611561,-8.01,-4.08,-20.48,0,,
10/07/2018 14:43:13.403 PM,1.09401034,0.046581949,0.401935672,0.005323651,-0.000831821,0,0,-0.000389088,-0.000264585,0,-2.66E-07,-8.66E-06,-30.20679486,-0.531555178,102.3181004,-4.916931152,-9.946258545,10.96963692,-8.08,-3.6,-20.47,0,,
10/07/2018 14:43:13.514 PM,1.133847496,0.04007683,0.42656884,-0.035776741,-0.002236046,-0.013760285,0,-0.000400984,-0.000234491,0,1.25E-05,1.36E-05,-30.20679486,0.158922248,101.8817372,-4.320800781,-10.40713501,10.8385334,-8.13,-3.1,-20.49,0,,
10/07/2018 14:43:13.626 PM,1.101045617,0.030658655,0.423889233,-0.02932567,-0.001499608,-0.01066388,0,-0.000412607,-0.000216049,0,8.63E-06,6.86E-06,-30.20679486,0.865428332,101.4905552,-4.090484619,-11.19754028,10.90538788,-8.18,-2.55,-20.5,0,,
10/07/2018 14:43:13.737 PM,1.162278282,0.022966564,0.454567853,0.062605153,0.000170123,0.024497669,0,-0.000435366,-0.000191481,0,-2.34E-05,3.33E-07,-30.20679486,1.592373675,101.136784,-4.449401855,-10.71530151,11.31507587,-8.22,-1.97,-20.49,0,,
10/07/2018 14:43:13.849 PM,1.158698825,0.013481281,0.461820295,-0.024888519,-0.001382695,-0.011061564,0,-0.000440832,-0.000194011,0,3.19E-06,-2.92E-05,-30.20679486,2.340309271,100.8239826,-4.955657959,-9.821594238,11.94072342,-8.24,-1.35,-20.5,0,,
10/07/2018 14:43:13.962 PM,1.098454271,0.00349085,0.44416916,-0.04787452,-0.000997386,-0.018617869,0.001139334,-0.000465404,-0.000399075,-4.76E-05,1.66E-05,-1.51E-05,-29.19431889,3.132219685,100.3181652,-5.264099121,-8.873535156,12.296134,-8.27,-0.69,-20.5,0,,
10/07/2018 14:43:14.084 PM,1.210943291,-0.00801159,0.496377655,0.084547842,-0.001704594,0.035455547,0.001219511,-0.000526694,-0.000632501,8.58E-05,-3.76E-05,-5.91E-05,-26.99126826,4.057952658,99.3823475,-5.508392334,-8.543457031,12.30423832,-8.28,0.13,-20.51,0,,
10/07/2018 14:43:14.196 PM,1.166598973,-0.018184812,0.484928314,-0.036023246,-0.000519566,-0.013855095,0.001152067,-0.000516635,-0.000763595,-3.31E-05,1.38E-05,5.99E-06,-24.97356901,4.946483393,98.20742836,-5.832244873,-8.05279541,12.30456161,-8.29,0.91,-20.52,0,,
10/07/2018 14:43:14.307 PM,1.160103612,-0.02900259,0.485878689,-0.016377933,-0.000682414,-0.008188967,0.001157668,-0.000530335,-0.000917126,-1.47E-05,5.69E-06,-3.99E-06,-22.96222696,5.858166956,96.76030006,-6.321655273,-7.686309814,12.32595158,-8.3,1.74,-20.53,0,,
10/07/2018 14:43:14.418 PM,1.15984786,-0.040065002,0.494361383,-0.008148814,-0.000679068,0,0.001157784,-0.000533889,-0.001044458,-6.28E-06,2.32E-06,-8.42E-06,-20.95551118,6.780791071,95.06871452,-6.701599121,-7.225799561,11.98250771,-8.3,2.61,-20.53,0,,
10/07/2018 14:43:14.530 PM,1.166320575,-0.051775913,0.498683797,-0.016350288,-0.000170316,-0.008175144,0.001153016,-0.000529436,-0.001161138,-2.03E-05,6.67E-06,-3.36E-06,-18.94372852,7.705863506,93.15590895,-6.495574951,-7.310211182,11.57894802,-8.29,3.57,-20.54,0,,
10/07/2018 14:43:14.643 PM,1.061603597,-0.058174368,0.455332348,-0.057859912,0.002043964,-0.027672132,0.001133258,-0.000507324,-0.001246026,-6.39E-05,2.84E-05,4.64E-05,-16.93005473,8.619129215,91.05206144,-5.893035889,-7.293029785,10.70302868,-8.28,4.62,-20.55,0,,
10/07/2018 14:43:14.754 PM,1.240909966,-0.08080981,0.539645173,0.073961521,-0.005992253,0.035611103,0.001212196,-0.000524272,-0.001396462,7.18E-05,-3.16E-05,-7.48E-05,-14.92697817,9.502040185,88.79865109,-5.58682251,-6.880828857,9.525963783,-8.26,5.67,-20.56,0,,
10/07/2018 14:43:14.866 PM,1.252201236,-0.09674844,0.561140951,0.038699376,-0.005010187,0.027642411,0.001209275,-0.000491873,-0.001413173,3.83E-05,-1.18E-05,-9.02E-06,-12.91479068,10.35164241,86.40918766,-5.839538574,-4.936706543,8.638238907,-8.25,6.41,-20.57,0,,
10/07/2018 14:43:14.978 PM,1.26996951,-0.11914725,0.627976093,0.081300476,-0.00963691,0.044855435,0.001218334,-0.000450261,-0.001292832,7.94E-05,-2.59E-05,-7.47E-05,-10.89774446,11.13724355,84.14802966,-5.461029053,-6.253662109,8.972750664,-8.23,7.03,-20.57,0,,
10/07/2018 14:43:15.089 PM,1.15766566,-0.127117531,0.629281563,0.037172751,-0.005974192,0.029207161,0.001181062,-0.000396923,-0.00109639,3.94E-05,-1.10E-05,2.66E-06,-8.892010724,11.84647326,82.13637003,-5.843902588,-7.169525146,9.519158363,-8.22,7.53,-20.58,0,,
10/07/2018 14:43:15.201 PM,1.191562732,-0.149118132,0.696690971,0.030411114,-0.005529293,0.022117174,0.001174529,-0.000355249,-0.000983006,3.02E-05,-5.04E-06,-2.94E-05,-6.882612017,12.4905539,80.35292276,-6.032348633,-8.391204834,10.00968647,-8.21,7.94,-20.58,0,,
10/07/2018 14:43:15.313 PM,1.10280485,-0.154068325,0.691955984,-0.089197451,0.010642878,-0.048653155,0.001115877,-0.00030603,-0.000808669,-9.06E-05,2.72E-05,8.46E-05,-4.868173618,13.07433563,78.77934296,-5.907714844,-8.048583984,9.805792809,-8.11,8.26,-20.59,0,,
10/07/2018 14:43:15.424 PM,1.159955237,-0.178285661,0.773303491,0.01622315,-0.004055788,0.018927009,0.001179677,-0.00029001,-0.000732702,1.79E-05,-9.82E-07,8.09E-06,-2.863287281,13.59829336,77.42313225,-5.517181396,-8.539611816,8.935220718,-7.73,8.52,-20.61,0,,
10/07/2018 14:43:15.536 PM,1.220696146,-0.203979174,0.856182713,0,-0.001766053,0.005651371,0.00119226,-0.00026436,-0.0006333,1.44E-06,1.56E-06,9.22E-06,-0.846904013,14.07223898,76.25838119,-6.416351318,-8.330200195,9.094649315,-7.14,8.72,-20.61,0,,
10/07/2018 14:43:15.647 PM,1.161300989,-0.208500089,0.854542237,0.024650257,-0.0058202,0.024650257,0,-0.000232819,-0.000502206,0,-4.14E-06,1.53E-05,-0.038832307,14.49482494,75.28786498,-7.947479248,-8.043212891,10.26461315,-6.4,8.89,-20.61,0,,
10/07/2018 14:43:15.759 PM,1.108449397,-0.212227507,0.848910026,-0.035145956,0.004900157,-0.021628281,0,-0.000199904,-0.00039002,0,8.72E-06,3.01E-05,-0.038832307,14.87424093,74.49687224,-9.501037598,-7.517456055,11.14622498,-5.59,9.02,-20.63,0,,
10/07/2018 14:43:15.871 PM,1.143281909,-0.230971125,0.904427238,0.053675207,-0.011405981,0.042940166,0,-0.000182934,-0.000311723,0,-6.42E-06,-1.44E-05,-0.038832307,15.20872456,73.88766318,-11.47070313,-7.030914307,12.24281502,-4.89,9.12,-20.62,0,,
10/07/2018 14:43:15.983 PM,1.173298382,-0.248814294,0.957738912,0.032743211,-0.008015265,0.03001461,0,-0.000163893,-0.000206295,0,-4.45E-06,7.69E-06,-0.038832307,15.50445992,73.44197302,-12.43777466,-7.052856445,13.15386486,-4.26,9.21,-20.63,0,,
10/07/2018 14:43:16.094 PM,1.071839846,-0.236609966,0.894959871,-0.076559989,0.016169998,-0.063359991,0,-0.000133674,-0.000110155,0,1.08E-05,1.57E-05,-0.038832307,15.76275021,73.16343527,-12.18621826,-7.817626953,13.32910156,-3.71,9.28,-20.64,0,,
10/07/2018 14:43:16.206 PM,1.098757011,-0.25185364,0.937252968,-0.007942822,0.000661902,-0.005295215,0,-0.000114907,-1.77E-05,0,3.80E-06,1.38E-05,-0.038832307,15.9841848,73.04578428,-11.63128662,-8.965484619,13.50941372,-3.23,9.34,-20.64,0,,
10/07/2018 14:43:16.318 PM,1.162362285,-0.274427747,1.007199169,0.021777279,-0.00544432,0.019055119,0,-9.92E-05,7.40E-05,0,-1.70E-06,1.45E-05,-0.038832307,16.17102534,73.08684568,-10.99606323,-10.13101196,14.09471226,-2.8,9.38,-20.64,0,,
10/07/2018 14:43:16.430 PM,1.164463203,-0.281868593,1.021987705,0.005479827,-0.001541201,0.005479827,0,-7.99E-05,0.000164617,0,2.50E-08,7.16E-06,-0.038832307,16.32447917,73.28227644,-10.71099854,-10.80487061,14.66479397,-2.43,9.43,-20.65,0,,
10/07/2018 14:43:16.541 PM,1.293711145,-0.320603089,1.14682691,0.11581257,-0.029129686,0.104513782,0,-6.32E-05,0.000273473,0,-2.27E-06,2.60E-05,-0.038832307,16.44474656,73.63150435,-10.72607422,-11.15896606,14.60302353,-2.1,9.46,-20.65,0,,
10/07/2018 14:43:16.653 PM,1.177995174,-0.296391017,1.045883565,0,0,0,0,-4.13E-05,0.000337123,0,6.49E-07,7.16E-06,-0.038832307,16.53261859,74.13604575,-10.71264648,-12.05618286,14.3834753,-1.82,9.5,-20.65,0,,
10/07/2018 14:43:16.764 PM,1.309035243,-0.333985797,1.163586882,0.05236141,-0.013090352,0.043634508,0.001224603,-2.12E-05,0.000446612,0.001224603,2.60E-06,1.33E-05,-0.038832307,16.58780772,74.79347449,-10.59622192,-12.00561523,13.9186821,-1.56,9.53,-20.65,0,,
10/07/2018 14:43:16.877 PM,1.138393679,-0.293681348,1.011905492,-0.034986094,0.008241916,-0.029603618,0.001146225,-2.31E-06,0.000517386,-3.41E-05,3.00E-06,-2.00E-07,1.973693855,16.60973889,75.60326415,-10.15124512,-12.15652466,13.20868397,-1.31,9.55,-20.65,0,,
10/07/2018 14:43:16.988 PM,1.20887189,-0.31310871,1.067292299,0.068067111,-0.017697449,0.062621742,0.001193895,1.61E-05,0.000629505,6.66E-05,1.58E-07,4.90E-05,3.977279679,16.59806592,76.56521446,-8.804443359,-12.65505981,11.73707867,-0.81,9.56,-20.68,0,,
10/07/2018 14:43:17.100 PM,1.332533928,-0.345807038,1.161621968,0.046349006,-0.012130404,0.037658568,0.001227185,4.00E-05,0.000741258,4.13E-05,4.24E-06,3.45E-05,5.990661645,16.5520435,77.68808014,-8.458374023,-13.47180176,10.38422012,-0.05,9.58,-20.69,0,,
10/07/2018 14:43:17.211 PM,1.13899899,-0.295203847,0.979698432,-0.047790167,0.012445356,-0.042480149,0.001136105,5.66E-05,0.000773748,-4.82E-05,-2.07E-06,-1.91E-05,8.003356965,16.46987922,78.96898301,-10.13659668,-14.75097656,11.66889763,0.95,9.59,-20.69,0,,
10/07/2018 14:43:17.323 PM,1.254538301,-0.323112543,1.058775181,0.057901768,-0.014303115,0.04687286,0.001192031,8.25E-05,0.000903211,5.19E-05,4.77E-06,5.00E-05,10.01293949,16.35049588,80.40783723,-11.26208496,-15.83795166,13.46518993,2.02,9.59,-20.72,0,,
10/07/2018 14:43:17.435 PM,1.20694412,-0.308729912,0.999125927,0.013321679,-0.00333042,0.010657343,0.001177384,0.000106435,0.000991894,1.23E-05,3.98E-06,2.91E-05,12.02087407,16.19231135,82.00840791,-13.78277588,-17.40869141,15.19656181,3.22,9.59,-20.7,0,,
10/07/2018 14:43:17.547 PM,1.177752593,-0.298135431,0.951882232,-0.064534389,0.015797481,-0.051089724,0.001128914,0.000126184,0.001039598,-5.94E-05,-2.18E-06,-4.99E-05,14.03901678,15.99182088,83.78499445,-15.12698364,-19.41610718,16.44981766,4.13,9.6,-20.69,0,,
10/07/2018 14:43:17.658 PM,1.307383713,-0.325274554,1.025234664,0.01117422,-0.001745972,0.00558711,0,0.000158317,0.001202317,0,2.75E-06,1.63E-05,15.04096991,15.7489143,85.71809612,-13.73294067,-20.10580444,15.76834393,4.89,9.61,-20.7,0,,
10/07/2018 14:43:17.769 PM,1.339762305,-0.327203243,1.015138174,0.121046286,-0.028370223,0.085282611,0,0.000190499,0.00133228,0,1.61E-05,0.000118611,15.04096991,15.46018702,87.82187496,-12.18807983,-19.75698853,13.95545578,5.5,9.62,-20.73,0,,
10/07/2018 14:43:17.882 PM,1.439108473,-0.34388335,1.051878482,0.101142162,-0.023660041,0.069354625,0,0.000224455,0.001459579,0,2.09E-05,0.000112252,15.04096991,15.1233502,90.09840238,-13.06347656,-18.83111572,15.21275425,6,9.62,-20.73,0,,
10/07/2018 14:43:17.993 PM,1.212438358,-0.282412679,0.849240964,-0.101481625,0.024535853,-0.074775934,0,0.00023018,0.001397061,0,-1.83E-05,-0.000124902,15.04096991,14.73312956,92.55895079,-14.41397095,-18.27520752,17.73135948,6.43,9.62,-20.73,0,,
10/07/2018 14:43:18.105 PM,1.252893352,-0.284221177,0.840418174,0.043825488,-0.00982851,0.028357668,0,0.000278259,0.001592004,0,1.65E-05,7.33E-05,15.04096991,14.29453617,95.16424979,-15.85720825,-16.81735229,19.44983292,6.78,9.63,-20.72,0,,
10/07/2018 14:43:18.217 PM,1.351712986,-0.296385415,0.860180991,0.050270318,-0.010472983,0.027927954,0,0.000303767,0.001664609,0,1.48E-05,8.56E-05,15.04096991,13.79579406,97.96503105,-15.91021729,-15.90719604,19.78014183,7.06,9.63,-20.74,0,,
10/07/2018 14:43:18.328 PM,1.317755231,-0.278624747,0.791198793,-0.005456543,0.002216721,-0.008184815,0,0.000331788,0.001721467,0,1.44E-06,-9.32E-06,15.04096991,13.24298292,100.9206509,-15.45864868,-16.20629883,19.0306282,7.29,9.63,-20.74,0,,
10/07/2018 14:43:18.439 PM,1.380476661,-0.280195758,0.776347271,0.021868937,-0.002733617,0.002733617,0,0.000374349,0.001852628,0,6.84E-06,7.92E-06,15.04096991,12.63235765,104.0307087,-14.74179077,-16.19815063,17.76059151,7.48,9.63,-20.74,0,,
10/07/2018 14:43:18.552 PM,1.438040841,-0.279405751,0.756716637,0.047469309,-0.007678859,0.019546186,0,0.000412249,0.00195476,0,1.59E-05,5.30E-05,15.04096991,11.96275597,107.2940602,-14.11486816,-16.44741821,16.40878105,7.63,9.64,-20.76,0,,
10/07/2018 14:43:18.664 PM,1.407962257,-0.2604663,0.685172472,0.037617312,-0.005877705,0.013434754,0,0.000445705,0.002031659,0,1.53E-05,4.87E-05,15.04096991,11.23554473,110.7006001,-13.26473999,-16.85070801,15.41332626,7.76,9.64,-20.76,0,,
10/07/2018 14:43:18.775 PM,1.489420443,-0.260752394,0.661657037,0.013842197,-0.00069211,-0.002768439,0,0.000473314,0.002144644,0,1.95E-06,2.66E-05,15.04096991,10.45109228,114.2458424,-13.02346802,-16.74438477,14.44296932,7.88,9.64,-20.75,0,,
10/07/2018 14:43:18.887 PM,1.380900619,-0.22814052,0.558452456,0.063460506,-0.009519076,0.022845782,0,0.000462533,0.002258227,0,2.17E-05,0.000126234,15.04096991,9.659315624,117.9643597,-13.01611328,-16.80734253,13.64889622,7.97,9.64,-20.76,0,,
10/07/2018 14:43:18.999 PM,1.524434264,-0.235594386,0.551568034,0.019401891,-0.000866156,0.002771699,0,0.000443645,0.002315485,0,2.29E-06,2.32E-05,15.04096991,8.885205065,121.8548474,-13.14187622,-16.99615479,13.32084084,8.06,9.65,-20.77,0,,
10/07/2018 14:43:19.121 PM,1.423485186,-0.203559655,0.448181382,0.09421995,-0.01225496,0.028011336,0,0.0004212,0.002350972,0,2.67E-05,0.000174237,15.04096991,8.072191032,126.2121854,-12.95547485,-16.93041992,12.60658932,8.12,9.65,-20.76,0,,
10/07/2018 14:43:19.233 PM,1.551390276,-0.204485705,0.415550967,-0.077569514,0.012120237,-0.033244077,0,0.000387032,0.00227374,0,-2.40E-05,-0.000155262,15.04096991,7.370226174,130.2153745,-13.22695923,-16.95281982,11.73536396,8.18,9.65,-20.77,0,,
10/07/2018 14:43:19.345 PM,1.505067584,-0.181511422,0.336874333,-0.114102597,0.015451393,-0.032600742,0,0.000346602,0.002171874,0,-2.96E-05,-0.000168245,15.04096991,6.720040109,134.1462484,-13.48034668,-17.06707764,10.26600933,8.22,9.6,-20.77,0,,
10/07/2018 14:43:19.456 PM,1.60535495,-0.175373484,0.287931683,0.048894059,-0.003904734,0,0,0.000327972,0.002183592,0,7.30E-06,4.09E-05,15.04096991,6.13001492,137.9508024,-13.53091431,-16.99102783,8.492915154,8.26,9.46,-20.77,0,,
10/07/2018 14:43:19.568 PM,1.071955603,-0.104425843,0.143725891,-0.628800773,0.062131505,-0.083840103,0,0.000170856,0.001244162,0,-0.00010203,-0.000717589,15.04096991,5.576648734,141.7838178,-13.63824463,-17.20492554,7.996403217,8.29,9.26,-20.77,0,,
10/07/2018 14:43:19.679 PM,1.686433538,-0.144581165,0.149781926,-0.011094957,0.002773739,-0.005547479,0,0.000243022,0.001943775,0,-5.85E-06,-1.54E-05,15.04096991,5.142630836,145.0606047,-13.92547607,-17.32666016,8.842904091,8.31,9.02,-20.77,0,,
10/07/2018 14:43:19.792 PM,1.58513466,-0.120381737,0.062468361,0.013014242,0,-0.005205697,0,0.000206141,0.001745636,0,-9.55E-07,1.93E-06,15.04096991,4.754946847,148.278237,-14.12091064,-17.58062744,9.12560463,8.33,8.74,-20.77,0,,
10/07/2018 14:43:19.903 PM,1.698814813,-0.120400452,-0.021675468,-0.010837734,0.001862736,-0.005418867,0,0.000196111,0.001579255,0,-4.05E-06,-2.00E-05,15.04096991,4.402795332,151.1784674,-14.26437378,-17.86776733,9.150887489,8.34,8.43,-20.76,0,,
10/07/2018 14:43:20.015 PM,1.774615071,-0.11763025,-0.110224539,-0.066134723,0.005166775,-0.005511227,0,0.000187503,0.001411609,0,-8.09E-06,-8.06E-05,15.04096991,4.067077891,153.7940718,-14.40643311,-18.09967041,9.352988243,8.35,8.1,-20.77,0,,
10/07/2018 14:43:20.127 PM,1.588228878,-0.098080574,-0.173162944,-0.267861429,0.017417757,0.016234026,0,0.000157595,0.001111004,0,-2.85E-05,-0.000217447,15.04096991,3.746901527,156.1474577,-14.54730225,-18.61151123,9.40336895,8.35,7.77,-20.76,0,,
10/07/2018 14:43:20.238 PM,1.780436844,-0.10274276,-0.257349278,0.023634117,-0.000820629,-0.005252026,0,0.000169616,0.001140299,0,1.49E-06,1.66E-05,15.04096991,3.449706687,158.2005507,-14.73336792,-18.85119629,9.660850525,8.36,7.41,-20.77,0,,
10/07/2018 14:43:20.350 PM,1.816171668,-0.097537663,-0.331696023,-0.108752794,0.006457197,0.010875279,0,0.00015511,0.000970522,0,-1.04E-05,-7.20E-05,15.04096991,3.164083612,160.054196,-14.89816284,-19.18945313,9.828273773,8.36,7.06,-20.76,0,,
